order_id,customer_id,timestamp,total_amount,num_items,status,channel
406,CUST081,2024-10-03 14:59:00,386.87,1,completed,takeaway
407,CUST082,2024-07-10 18:56:00,1469.97,3,completed,delivery
408,CUST019,2024-11-02 12:00:00,321.53,7,completed,dine-in
409,CUST065,2024-08-16 19:17:00,393.04,2,cancelled,dine-in
410,CUST011,2024-07-23 10:40:00,239.61,7,completed,dine-in
411,CUST118,2024-03-29 16:34:00,1418.37,4,completed,dine-in
412,CUST063,2024-05-20 19:58:00,1041.54,3,completed,dine-in
413,CUST099,2024-11-14 21:34:00,509.89,7,completed,delivery
414,CUST074,2024-10-18 20:59:00,1271.45,8,completed,delivery
415,CUST058,2024-11-06 21:05:00,683.1,1,completed,delivery
416,CUST009,2024-02-09 16:36:00,1918.01,8,completed,takeaway
417,CUST073,2024-03-21 18:48:00,1857.69,6,completed,dine-in
418,CUST061,2024-02-06 22:51:00,1066.25,4,completed,delivery
419,CUST077,2024-07-28 20:06:00,283.48,7,completed,dine-in
420,CUST008,2024-10-20 10:08:00,1483.82,1,completed,takeaway
421,CUST086,2024-08-18 15:07:00,228.41,1,completed,delivery
422,CUST105,2024-05-06 19:11:00,1411.32,3,cancelled,dine-in
423,CUST043,2024-11-14 22:31:00,1982.95,6,completed,takeaway
424,CUST035,2024-09-11 21:44:00,921.74,4,cancelled,delivery
425,CUST119,2024-03-21 12:50:00,281.85,6,completed,delivery
426,CUST066,2024-08-02 11:39:00,567.72,5,completed,delivery
427,CUST044,2024-08-10 21:24:00,1892.92,5,completed,dine-in
428,CUST055,2024-02-09 20:25:00,203.06,8,completed,takeaway
429,CUST118,2024-07-03 19:39:00,1770.42,3,completed,takeaway
430,CUST039,2024-01-10 10:29:00,1879.99,2,completed,delivery
431,CUST078,2024-10-11 17:46:00,565.68,1,completed,takeaway
432,CUST081,2024-03-01 21:41:00,952.93,4,completed,dine-in
433,CUST090,2024-01-22 20:35:00,648.42,1,completed,dine-in
434,CUST111,2024-02-29 18:57:00,1990.25,4,completed,takeaway
435,CUST047,2024-08-12 12:29:00,1470.22,7,completed,dine-in
436,CUST002,2024-10-31 12:31:00,1290.84,8,completed,dine-in
437,CUST034,2024-12-27 10:35:00,983.04,4,completed,dine-in
438,CUST073,2024-04-17 15:58:00,1359.15,8,completed,dine-in
439,CUST041,2024-10-01 13:46:00,1094.11,4,completed,delivery
440,CUST062,2024-03-18 13:33:00,388.88,7,completed,dine-in
441,CUST003,2024-05-15 16:01:00,1423.18,3,completed,dine-in
442,CUST066,2024-01-01 15:52:00,647.92,8,completed,dine-in
443,CUST114,2024-08-30 14:19:00,910.42,4,completed,delivery
444,CUST073,2024-10-23 14:39:00,1620.11,6,completed,dine-in
445,CUST111,2024-03-17 14:06:00,1096.68,7,completed,delivery
446,CUST064,2024-12-24 20:22:00,1160.15,6,completed,dine-in
447,CUST119,2024-02-22 20:31:00,244.12,2,completed,dine-in
448,CUST097,2024-04-01 13:39:00,460.49,7,completed,takeaway
449,CUST062,2024-11-18 18:22:00,1629.05,5,completed,takeaway
450,CUST089,2024-02-18 16:15:00,191.72,6,completed,takeaway
451,CUST027,2024-12-29 10:04:00,1151.2,7,completed,dine-in
452,CUST095,2024-01-18 15:02:00,605.57,8,completed,delivery
453,CUST120,2024-05-27 15:57:00,1695.85,4,completed,delivery
454,CUST003,2024-05-04 21:50:00,726.74,3,cancelled,dine-in
455,CUST008,2024-08-01 18:39:00,558.77,6,completed,dine-in
456,CUST077,2024-01-14 16:55:00,410.27,7,completed,delivery
457,CUST019,2024-12-11 10:49:00,786.73,5,completed,dine-in
458,CUST028,2024-06-17 17:11:00,1246.41,5,completed,delivery
459,CUST008,2024-01-07 18:15:00,1559.63,6,completed,takeaway
460,CUST094,2024-10-23 19:18:00,1588.9,5,completed,dine-in
461,CUST030,2024-05-16 13:30:00,251.23,8,completed,takeaway
462,CUST113,2024-05-11 12:26:00,557.64,3,completed,takeaway
463,CUST030,2024-01-10 16:55:00,1212.25,3,completed,delivery
464,CUST096,2024-02-20 16:00:00,152.48,8,completed,delivery
465,CUST066,2024-04-03 12:58:00,1164.78,4,completed,delivery
466,CUST087,2024-09-19 16:23:00,1241.36,6,completed,dine-in
467,CUST009,2024-10-13 17:38:00,1291.53,1,completed,dine-in
468,CUST009,2024-09-17 13:53:00,1907.03,3,completed,dine-in
469,CUST033,2024-01-03 17:52:00,1298.2,1,completed,dine-in
470,CUST086,2024-03-28 10:16:00,1133.23,5,cancelled,delivery
471,CUST047,2024-08-23 18:58:00,729.98,5,completed,dine-in
472,CUST115,2024-06-11 12:26:00,1638.28,3,completed,takeaway
473,CUST061,2024-02-24 21:01:00,295.19,2,completed,delivery
474,CUST048,2024-09-26 12:14:00,1216.34,5,completed,dine-in
475,CUST030,2024-12-06 16:59:00,1304.23,3,completed,dine-in
476,CUST014,2024-11-08 10:30:00,420.93,4,completed,dine-in
477,CUST095,2024-04-17 10:29:00,1023.25,6,completed,takeaway
478,CUST043,2024-09-02 18:02:00,733.04,1,completed,dine-in
479,CUST018,2024-11-23 12:43:00,729.17,8,completed,takeaway
480,CUST032,2024-03-13 19:36:00,1078.98,6,completed,dine-in
481,CUST004,2024-10-23 18:49:00,677.95,3,completed,dine-in
482,CUST104,2024-08-29 12:20:00,1181.14,4,completed,dine-in
483,CUST092,2024-03-15 11:25:00,1202.26,5,completed,delivery
484,CUST116,2024-07-15 14:30:00,959.92,7,completed,dine-in
485,CUST061,2024-05-27 19:33:00,998.05,1,completed,takeaway
486,CUST032,2024-07-11 21:52:00,481.85,6,completed,delivery
487,CUST077,2024-11-27 19:24:00,779.04,6,completed,delivery
488,CUST042,2024-09-22 21:20:00,1126.48,3,completed,dine-in
489,CUST067,2024-08-13 21:25:00,745.53,7,completed,dine-in
490,CUST081,2024-08-23 16:46:00,1547.43,4,completed,dine-in
491,CUST054,2024-01-03 13:35:00,1380.41,7,completed,delivery
492,CUST077,2024-03-02 13:59:00,891.39,7,completed,delivery
493,CUST017,2024-09-03 18:23:00,344.45,1,completed,delivery
494,CUST112,2024-06-29 17:10:00,1848.49,1,completed,dine-in
495,CUST047,2024-07-13 18:38:00,1567.17,7,completed,delivery
496,CUST096,2024-10-15 22:53:00,220.57,7,completed,delivery
497,CUST034,2024-03-03 17:45:00,1848.56,4,completed,dine-in
498,CUST092,2024-02-28 14:24:00,413.47,4,completed,delivery
499,CUST072,2024-05-24 18:42:00,357.82,4,completed,dine-in
500,CUST064,2024-08-13 14:54:00,1931.82,5,completed,dine-in
501,CUST069,2024-07-14 15:02:00,1879.32,4,completed,dine-in
502,CUST031,2024-06-23 12:35:00,1875.57,4,cancelled,dine-in
503,CUST108,2024-12-07 10:58:00,612.97,4,completed,dine-in
504,CUST074,2024-02-06 11:49:00,1267.56,6,completed,dine-in
505,CUST051,2024-03-14 12:16:00,1902.56,6,completed,takeaway
506,CUST043,2024-07-12 15:01:00,514.49,5,completed,dine-in
507,CUST028,2024-05-10 12:27:00,500.61,2,completed,dine-in
508,CUST057,2024-04-15 14:44:00,536.5,2,completed,delivery
509,CUST005,2024-08-03 15:38:00,1490.79,1,completed,delivery
510,CUST041,2024-06-06 19:04:00,582.27,5,completed,takeaway
511,CUST045,2024-10-09 18:51:00,1296.35,1,completed,delivery
512,CUST120,2024-04-24 15:46:00,1356.64,6,completed,takeaway
513,CUST103,2024-09-26 22:56:00,264.63,6,cancelled,delivery
514,CUST033,2024-09-07 16:59:00,158.3,8,completed,dine-in
515,CUST045,2024-12-24 12:55:00,1068.51,8,completed,dine-in
516,CUST061,2024-02-13 14:55:00,968.88,6,completed,delivery
517,CUST035,2024-03-16 14:53:00,478.28,4,completed,dine-in
518,CUST002,2024-12-05 15:30:00,1938.03,3,completed,dine-in
519,CUST051,2024-09-29 21:44:00,518.27,1,completed,takeaway
520,CUST010,2024-01-24 16:18:00,1737.63,2,completed,dine-in
521,CUST101,2024-06-26 14:51:00,707.4,4,cancelled,takeaway
522,CUST011,2024-12-19 15:59:00,1410.19,2,completed,takeaway
523,CUST079,2024-03-21 21:36:00,1046.71,2,completed,takeaway
524,CUST036,2024-07-06 13:41:00,1179.06,1,completed,takeaway
525,CUST018,2024-12-27 18:15:00,1239.47,5,completed,delivery
526,CUST099,2024-01-13 14:48:00,1006.68,6,completed,delivery
527,CUST070,2024-06-19 19:04:00,211.56,8,completed,delivery
528,CUST046,2024-03-01 13:51:00,334.17,7,completed,dine-in
529,CUST107,2024-07-22 22:22:00,1294.33,5,completed,delivery
530,CUST116,2024-09-12 17:48:00,577.79,7,completed,dine-in
531,CUST040,2024-03-07 12:13:00,1272.1,6,completed,dine-in
532,CUST074,2024-10-23 12:19:00,1576.0,6,completed,delivery
533,CUST094,2024-03-08 16:44:00,1602.28,8,completed,takeaway
534,CUST039,2024-12-12 18:10:00,558.95,7,completed,dine-in
535,CUST053,2024-12-05 17:39:00,1284.74,8,completed,takeaway
536,CUST097,2024-04-13 13:17:00,482.91,3,completed,dine-in
537,CUST072,2024-04-26 10:03:00,1349.54,4,completed,delivery
538,CUST043,2024-01-25 11:40:00,606.5,4,completed,delivery
539,CUST012,2024-06-26 15:49:00,249.42,8,completed,dine-in
540,CUST118,2024-07-01 16:34:00,1782.19,5,completed,dine-in
541,CUST016,2024-08-02 22:25:00,1082.63,4,completed,delivery
542,CUST116,2024-02-18 12:53:00,1514.82,7,completed,dine-in
543,CUST045,2024-03-16 13:12:00,1052.41,2,completed,takeaway
544,CUST009,2024-04-01 18:09:00,842.26,6,completed,delivery
545,CUST092,2024-12-14 18:26:00,231.6,2,completed,takeaway
546,CUST104,2024-01-03 20:22:00,1434.43,2,completed,delivery
547,CUST094,2024-03-17 17:18:00,1008.24,1,completed,dine-in
548,CUST063,2024-12-18 19:43:00,1065.52,5,completed,delivery
549,CUST091,2024-05-28 20:01:00,466.92,8,cancelled,dine-in
550,CUST119,2024-09-16 11:26:00,229.24,6,completed,takeaway
551,CUST084,2024-02-19 21:30:00,971.48,2,completed,dine-in
552,CUST063,2024-01-17 15:17:00,890.08,7,completed,dine-in
553,CUST095,2024-12-17 17:01:00,1384.75,4,completed,takeaway
554,CUST018,2024-01-25 19:38:00,1435.14,5,completed,delivery
555,CUST081,2024-05-14 20:32:00,1010.81,3,completed,takeaway
556,CUST034,2024-03-20 21:29:00,745.15,1,completed,dine-in
557,CUST107,2024-02-25 19:11:00,540.25,5,cancelled,dine-in
558,CUST010,2024-02-08 13:54:00,628.65,1,completed,dine-in
559,CUST096,2024-03-24 17:11:00,579.82,6,completed,takeaway
560,CUST071,2024-06-08 20:32:00,982.3,4,cancelled,dine-in
561,CUST012,2024-02-20 19:11:00,1728.53,2,completed,dine-in
562,CUST108,2024-01-30 21:16:00,1311.8,1,completed,takeaway
563,CUST087,2024-01-26 14:09:00,1693.29,5,completed,dine-in
564,CUST088,2024-12-09 13:43:00,733.69,5,completed,delivery
565,CUST024,2024-12-29 13:04:00,1311.8,7,completed,dine-in
566,CUST008,2024-04-01 17:32:00,1679.13,5,completed,dine-in
567,CUST041,2024-12-12 19:00:00,535.78,7,completed,dine-in
568,CUST045,2024-03-20 19:05:00,367.92,2,completed,delivery
569,CUST105,2024-05-23 10:46:00,957.33,2,completed,takeaway
570,CUST058,2024-10-06 13:43:00,1685.7,4,completed,takeaway
571,CUST086,2024-11-07 12:12:00,449.39,7,cancelled,dine-in
572,CUST061,2024-10-09 15:24:00,1381.94,1,completed,delivery
573,CUST087,2024-10-13 10:06:00,1661.83,3,completed,dine-in
574,CUST005,2024-01-17 11:23:00,1360.12,3,completed,delivery
575,CUST096,2024-05-27 13:13:00,470.82,4,completed,delivery
576,CUST086,2024-05-11 10:27:00,1554.52,1,completed,dine-in
577,CUST034,2024-10-06 16:28:00,1605.61,1,completed,dine-in
578,CUST097,2024-07-01 12:47:00,842.13,6,completed,takeaway
579,CUST024,2024-08-16 14:33:00,1595.43,3,completed,delivery
580,CUST006,2024-02-08 21:14:00,977.95,4,completed,delivery
581,CUST079,2024-03-05 15:46:00,859.53,2,completed,dine-in
582,CUST106,2024-12-08 20:28:00,992.48,4,completed,dine-in
583,CUST015,2024-04-13 12:15:00,1308.72,2,cancelled,takeaway
584,CUST049,2024-11-21 11:19:00,788.44,1,completed,dine-in
585,CUST083,2024-07-20 19:26:00,322.94,3,completed,takeaway
586,CUST025,2024-07-30 17:25:00,1865.51,1,completed,delivery
587,CUST038,2024-02-10 13:33:00,896.56,6,completed,delivery
588,CUST075,2024-04-08 15:17:00,1790.09,7,completed,dine-in
589,CUST046,2024-02-09 10:53:00,1292.67,1,completed,delivery
590,CUST014,2024-12-04 18:46:00,1962.14,2,completed,takeaway
591,CUST075,2024-07-10 16:39:00,955.45,2,completed,dine-in
592,CUST040,2024-08-03 13:13:00,1952.73,3,completed,dine-in
593,CUST044,2024-05-16 11:18:00,1483.91,6,completed,dine-in
594,CUST081,2024-04-18 11:36:00,384.01,3,completed,dine-in
595,CUST072,2024-11-12 19:25:00,901.03,2,completed,delivery
596,CUST101,2024-10-29 16:47:00,627.24,6,cancelled,dine-in
597,CUST116,2024-11-25 10:46:00,220.3,2,completed,takeaway
598,CUST070,2024-06-04 10:20:00,1683.06,1,completed,dine-in
599,CUST074,2024-03-21 16:19:00,723.21,5,cancelled,dine-in
600,CUST057,2024-10-23 19:22:00,1431.82,5,completed,delivery
601,CUST042,2024-04-23 20:32:00,1450.99,4,completed,dine-in
602,CUST069,2024-12-30 14:43:00,1129.09,1,cancelled,dine-in
603,CUST100,2024-12-30 22:55:00,456.28,8,completed,dine-in
604,CUST080,2024-10-08 10:37:00,404.68,3,completed,dine-in
605,CUST005,2024-06-27 14:46:00,215.66,7,cancelled,dine-in
606,CUST094,2024-10-27 13:14:00,869.76,5,completed,dine-in
607,CUST074,2024-03-07 21:44:00,617.02,7,completed,delivery
608,CUST085,2024-07-06 14:37:00,737.29,2,completed,takeaway
609,CUST027,2024-01-29 18:58:00,1155.72,2,cancelled,dine-in
610,CUST056,2024-03-10 16:15:00,1192.17,6,completed,delivery
611,CUST099,2024-09-03 15:53:00,1357.3,5,completed,dine-in
612,CUST040,2024-12-28 15:29:00,1923.69,3,cancelled,dine-in
613,CUST045,2024-10-08 15:31:00,240.61,2,completed,delivery
614,CUST040,2024-02-20 21:10:00,923.19,8,completed,dine-in
615,CUST106,2024-10-17 17:38:00,846.48,2,completed,delivery
616,CUST059,2024-04-04 18:41:00,294.16,2,completed,delivery
617,CUST051,2024-10-07 11:01:00,1946.08,4,cancelled,dine-in
618,CUST113,2024-08-10 16:31:00,191.2,8,completed,takeaway
619,CUST065,2024-02-13 15:34:00,273.14,5,completed,dine-in
620,CUST022,2024-04-26 18:21:00,1257.27,1,completed,dine-in
621,CUST028,2024-11-15 22:53:00,601.16,8,cancelled,dine-in
622,CUST080,2024-01-02 16:10:00,1973.91,6,completed,delivery
623,CUST112,2024-08-02 10:06:00,1886.64,2,completed,dine-in
624,CUST068,2024-08-01 16:06:00,1332.83,8,completed,dine-in
625,CUST095,2024-02-17 21:07:00,1653.67,4,completed,delivery
626,CUST117,2024-02-02 20:04:00,817.88,4,completed,dine-in
627,CUST053,2024-06-07 15:38:00,702.08,6,completed,delivery
628,CUST071,2024-02-13 12:24:00,1512.27,8,completed,dine-in
629,CUST071,2024-01-20 10:10:00,1352.2,6,completed,dine-in
630,CUST017,2024-12-19 21:18:00,326.56,6,completed,dine-in
631,CUST062,2024-07-09 14:33:00,587.89,6,completed,dine-in
632,CUST096,2024-01-14 19:56:00,1040.66,3,completed,dine-in
633,CUST078,2024-01-13 21:36:00,1407.9,7,cancelled,dine-in
634,CUST037,2024-01-06 18:45:00,1890.74,7,completed,dine-in
635,CUST004,2024-10-14 21:50:00,1068.59,5,completed,delivery
636,CUST036,2024-11-23 18:55:00,463.42,4,completed,dine-in
637,CUST069,2024-06-02 13:50:00,782.58,1,completed,dine-in
638,CUST062,2024-02-22 19:30:00,1114.1,8,completed,dine-in
639,CUST111,2024-04-30 11:39:00,543.26,3,completed,takeaway
640,CUST002,2024-10-03 14:06:00,713.11,7,completed,dine-in
641,CUST106,2024-08-23 10:54:00,1188.16,5,completed,dine-in
642,CUST078,2024-03-03 18:19:00,1671.09,1,completed,delivery
643,CUST116,2024-05-18 14:27:00,990.67,1,completed,takeaway
644,CUST034,2024-09-06 12:08:00,1348.95,2,completed,delivery
645,CUST016,2024-01-26 21:40:00,383.11,7,completed,dine-in
646,CUST111,2024-05-06 15:49:00,1396.07,3,completed,dine-in
647,CUST094,2024-09-12 22:36:00,336.16,2,completed,dine-in
648,CUST118,2024-12-11 19:56:00,276.13,2,cancelled,delivery
649,CUST111,2024-10-21 19:37:00,373.45,1,completed,takeaway
650,CUST075,2024-04-15 17:09:00,1719.3,6,cancelled,dine-in
651,CUST066,2024-01-17 13:40:00,860.52,3,completed,dine-in
652,CUST035,2024-05-13 12:40:00,287.71,4,completed,delivery
653,CUST001,2024-06-01 11:47:00,1572.82,7,cancelled,dine-in
654,CUST089,2024-04-11 19:05:00,1802.89,8,completed,delivery
655,CUST052,2024-09-14 19:51:00,1580.76,3,completed,dine-in
656,CUST062,2024-09-19 22:14:00,891.18,6,completed,takeaway
657,CUST038,2024-03-12 18:36:00,1909.63,8,completed,dine-in
658,CUST101,2024-09-15 13:49:00,632.97,8,completed,dine-in
659,CUST005,2024-03-18 19:12:00,243.9,5,completed,dine-in
660,CUST091,2024-12-09 19:16:00,1472.23,3,completed,delivery
661,CUST072,2024-05-04 17:28:00,284.19,7,completed,takeaway
662,CUST074,2024-03-26 13:28:00,922.18,6,cancelled,delivery
663,CUST026,2024-02-20 15:56:00,1139.1,2,completed,delivery
664,CUST107,2024-12-07 10:54:00,1432.94,3,completed,takeaway
665,CUST051,2024-02-09 10:34:00,1420.82,2,cancelled,takeaway
666,CUST116,2024-09-08 22:33:00,1054.37,2,completed,dine-in
667,CUST060,2024-07-03 21:52:00,1697.4,7,completed,dine-in
668,CUST075,2024-06-06 14:24:00,712.16,7,completed,takeaway
669,CUST022,2024-04-30 12:07:00,611.27,4,completed,dine-in
670,CUST114,2024-07-08 21:26:00,453.03,8,completed,delivery
671,CUST068,2024-04-14 20:15:00,1347.44,3,completed,dine-in
672,CUST011,2024-03-23 17:49:00,1543.36,2,completed,dine-in
673,CUST098,2024-10-30 21:31:00,1286.27,8,completed,dine-in
674,CUST108,2024-03-05 20:11:00,1968.15,5,completed,delivery
675,CUST027,2024-03-22 17:50:00,1521.75,8,completed,dine-in
676,CUST031,2024-12-13 16:10:00,1314.41,6,completed,takeaway
677,CUST075,2024-06-20 19:14:00,1207.85,5,completed,takeaway
678,CUST108,2024-09-17 11:21:00,1767.67,8,completed,dine-in
679,CUST022,2024-07-04 13:40:00,452.95,5,completed,dine-in
680,CUST087,2024-11-02 14:07:00,1695.88,5,completed,dine-in
681,CUST106,2024-03-10 14:56:00,1880.89,2,completed,dine-in
682,CUST049,2024-04-28 18:22:00,1506.18,6,completed,dine-in
683,CUST019,2024-08-10 16:18:00,1308.75,7,completed,takeaway
684,CUST101,2024-09-29 15:52:00,1004.19,5,completed,dine-in
685,CUST080,2024-08-06 19:55:00,1493.95,7,completed,takeaway
686,CUST021,2024-12-09 11:17:00,493.2,8,completed,takeaway
687,CUST008,2024-05-13 15:06:00,218.27,5,completed,delivery
688,CUST061,2024-06-08 18:59:00,187.98,5,completed,delivery
689,CUST024,2024-07-12 12:47:00,1189.06,5,completed,dine-in
690,CUST071,2024-02-12 14:14:00,1327.82,3,completed,dine-in
691,CUST094,2024-10-17 10:54:00,785.16,5,completed,dine-in
692,CUST096,2024-02-08 10:52:00,351.78,7,completed,dine-in
693,CUST104,2024-06-07 14:58:00,350.74,2,cancelled,dine-in
694,CUST006,2024-05-29 21:31:00,1915.94,2,completed,dine-in
695,CUST074,2024-06-12 19:12:00,1828.04,3,completed,takeaway
696,CUST101,2024-01-07 11:24:00,474.85,3,completed,dine-in
697,CUST051,2024-05-02 17:22:00,639.09,4,completed,dine-in
698,CUST022,2024-05-17 20:47:00,1570.97,5,completed,takeaway
699,CUST104,2024-04-25 12:22:00,164.65,2,cancelled,dine-in
700,CUST118,2024-06-26 20:08:00,1546.23,7,completed,dine-in
701,CUST046,2024-08-22 16:26:00,968.11,3,cancelled,delivery
702,CUST070,2024-04-12 22:19:00,343.2,4,completed,delivery
703,CUST071,2024-10-27 16:37:00,1235.74,1,cancelled,takeaway
704,CUST024,2024-10-15 22:50:00,1898.53,2,cancelled,dine-in
705,CUST108,2024-12-02 17:00:00,743.83,2,completed,delivery
706,CUST018,2024-05-06 20:46:00,1785.13,7,cancelled,delivery
707,CUST095,2024-07-28 10:49:00,1939.82,6,completed,delivery
708,CUST048,2024-09-25 21:57:00,1273.27,5,completed,dine-in
709,CUST075,2024-01-09 18:19:00,285.84,5,completed,dine-in
710,CUST114,2024-02-10 17:59:00,1000.52,7,completed,delivery
711,CUST108,2024-05-15 18:30:00,1501.97,4,completed,takeaway
712,CUST012,2024-05-26 17:49:00,1608.65,5,completed,takeaway
713,CUST007,2024-03-02 20:21:00,1482.83,1,completed,takeaway
714,CUST046,2024-09-18 11:44:00,1905.78,5,completed,dine-in
715,CUST116,2024-10-23 21:45:00,1675.25,8,completed,dine-in
716,CUST094,2024-06-14 12:20:00,1440.94,8,completed,dine-in
717,CUST110,2024-01-23 19:51:00,422.42,6,cancelled,delivery
718,CUST119,2024-07-12 22:00:00,1949.94,6,completed,dine-in
719,CUST072,2024-04-17 10:01:00,1706.82,3,completed,dine-in
720,CUST009,2024-01-23 19:53:00,344.04,7,completed,delivery
721,CUST025,2024-02-18 16:33:00,424.76,7,completed,dine-in
722,CUST092,2024-10-19 11:30:00,1047.65,6,completed,dine-in
723,CUST088,2024-03-14 12:13:00,769.75,1,completed,dine-in
724,CUST009,2024-05-12 19:16:00,155.26,2,completed,takeaway
725,CUST102,2024-10-04 19:14:00,887.01,7,completed,dine-in
726,CUST074,2024-12-25 10:34:00,584.67,2,completed,dine-in
727,CUST075,2024-10-04 19:07:00,521.46,7,completed,delivery
728,CUST029,2024-06-01 12:36:00,895.91,4,completed,delivery
729,CUST028,2024-01-25 10:05:00,764.88,5,completed,dine-in
730,CUST047,2024-06-02 20:44:00,158.22,2,completed,dine-in
731,CUST035,2024-10-15 21:05:00,1942.07,7,completed,delivery
732,CUST048,2024-10-14 18:34:00,1659.23,2,completed,dine-in
733,CUST052,2024-04-21 15:11:00,1749.38,1,completed,takeaway
734,CUST100,2024-02-28 12:16:00,822.62,6,completed,takeaway
735,CUST018,2024-12-07 18:45:00,1995.36,3,completed,dine-in
736,CUST048,2024-09-16 17:40:00,1636.75,1,completed,dine-in
737,CUST096,2024-08-04 17:42:00,1710.65,8,completed,dine-in
738,CUST051,2024-04-11 12:37:00,1615.5,4,cancelled,delivery
739,CUST022,2024-01-26 18:54:00,1873.58,1,completed,takeaway
740,CUST074,2024-12-01 19:59:00,613.73,1,completed,delivery
741,CUST067,2024-04-23 13:51:00,1929.83,8,completed,dine-in
742,CUST043,2024-06-11 14:58:00,1406.89,8,completed,dine-in
743,CUST069,2024-10-11 21:13:00,949.75,3,completed,dine-in
744,CUST118,2024-10-23 16:10:00,748.97,8,completed,takeaway
745,CUST025,2024-09-16 18:33:00,642.53,5,completed,dine-in
746,CUST106,2024-01-09 19:21:00,730.58,8,completed,delivery
747,CUST102,2024-06-26 12:18:00,453.72,4,cancelled,delivery
748,CUST070,2024-03-11 10:48:00,1315.51,7,completed,takeaway
749,CUST022,2024-03-02 13:00:00,1076.67,8,completed,dine-in
750,CUST052,2024-01-15 19:18:00,1933.24,3,completed,delivery
751,CUST067,2024-04-21 13:38:00,1521.25,3,completed,dine-in
752,CUST116,2024-02-01 16:27:00,927.03,6,completed,takeaway
753,CUST052,2024-10-15 11:46:00,1200.73,4,completed,dine-in
754,CUST022,2024-07-02 10:33:00,1964.29,6,completed,dine-in
755,CUST043,2024-03-02 19:43:00,555.64,4,completed,dine-in
756,CUST054,2024-12-13 11:02:00,1567.7,8,completed,dine-in
757,CUST115,2024-04-19 12:14:00,1575.02,8,completed,delivery
758,CUST061,2024-05-14 19:28:00,1868.04,3,completed,takeaway
759,CUST060,2024-05-25 14:56:00,1947.55,3,completed,delivery
760,CUST050,2024-07-23 22:56:00,879.29,4,completed,delivery
761,CUST070,2024-08-13 15:13:00,661.33,1,completed,delivery
762,CUST119,2024-06-25 14:17:00,685.43,5,completed,dine-in
763,CUST091,2024-10-06 15:32:00,1364.05,5,completed,delivery
764,CUST037,2024-07-31 15:46:00,1697.62,1,completed,dine-in
765,CUST036,2024-11-03 15:15:00,1389.41,5,completed,takeaway
766,CUST066,2024-06-13 16:39:00,1637.03,1,completed,dine-in
767,CUST065,2024-04-16 14:18:00,1623.01,8,completed,dine-in
768,CUST101,2024-08-24 10:51:00,190.77,6,cancelled,dine-in
769,CUST025,2024-02-18 21:25:00,426.91,4,completed,delivery
770,CUST012,2024-09-29 11:31:00,705.87,4,completed,dine-in
771,CUST059,2024-04-22 13:48:00,1775.83,2,completed,takeaway
772,CUST105,2024-09-19 16:51:00,463.17,5,completed,takeaway
773,CUST013,2024-02-10 10:02:00,914.57,3,completed,delivery
774,CUST112,2024-11-17 10:06:00,1740.11,4,completed,takeaway
775,CUST081,2024-03-31 20:13:00,797.03,2,completed,delivery
776,CUST113,2024-01-01 13:14:00,1663.12,2,completed,takeaway
777,CUST004,2024-12-29 19:59:00,302.33,1,completed,delivery
778,CUST102,2024-06-25 12:12:00,583.46,8,completed,delivery
779,CUST028,2024-07-26 16:02:00,264.83,8,completed,delivery
780,CUST063,2024-06-10 13:55:00,1191.18,6,completed,takeaway
781,CUST046,2024-06-07 11:47:00,643.61,1,completed,takeaway
782,CUST038,2024-10-31 19:06:00,1260.97,3,completed,dine-in
783,CUST069,2024-11-26 19:41:00,869.98,1,completed,delivery
784,CUST027,2024-07-13 13:56:00,713.44,5,completed,dine-in
785,CUST032,2024-10-05 22:44:00,1017.88,1,completed,takeaway
786,CUST111,2024-01-17 17:03:00,1912.12,7,completed,delivery
787,CUST094,2024-05-06 17:15:00,992.07,3,completed,dine-in
788,CUST072,2024-07-06 12:27:00,356.62,8,completed,dine-in
789,CUST044,2024-04-03 17:09:00,1331.06,3,completed,takeaway
790,CUST109,2024-11-29 11:03:00,1437.85,1,completed,dine-in
791,CUST083,2024-08-04 22:32:00,1206.7,4,completed,takeaway
792,CUST043,2024-04-22 16:13:00,335.37,2,completed,takeaway
793,CUST116,2024-06-21 12:38:00,1083.55,5,completed,delivery
794,CUST093,2024-10-20 21:46:00,720.62,2,completed,delivery
795,CUST094,2024-09-05 16:52:00,847.02,3,completed,delivery
796,CUST039,2024-05-18 10:34:00,714.36,5,completed,delivery
797,CUST091,2024-06-23 21:27:00,763.22,6,completed,dine-in
798,CUST020,2024-01-17 20:44:00,1564.38,5,completed,dine-in
799,CUST068,2024-04-06 20:24:00,309.47,8,completed,takeaway
800,CUST080,2024-10-19 12:44:00,751.48,4,completed,dine-in
801,CUST103,2024-10-16 10:28:00,1864.52,2,completed,dine-in
802,CUST045,2024-12-09 21:22:00,800.29,1,completed,delivery
803,CUST100,2024-06-20 22:43:00,1272.18,7,cancelled,dine-in
804,CUST078,2024-12-03 20:30:00,711.08,5,completed,dine-in
805,CUST003,2024-02-29 21:38:00,572.81,5,completed,delivery
806,CUST095,2024-08-31 21:56:00,1440.14,5,completed,takeaway
807,CUST056,2024-02-25 14:53:00,330.14,5,cancelled,takeaway
808,CUST039,2024-03-11 14:06:00,1413.76,3,completed,delivery
809,CUST072,2024-11-08 15:10:00,521.35,3,completed,dine-in
810,CUST107,2024-05-21 11:45:00,1004.2,5,completed,dine-in
